,خالق,صانع
الخ,0.5200601136961649,0.5584959371607433
##لص,0.520041774300968,0.5579360285226036
قف,0.5200383953623853,0.5739619830402277
##ايغ,0.5200310349464417,0.6061976850032806
انني,0.5200249552726746,0.5595511198043823
##هري,0.5200224139473655,0.5912240743637085
نها,0.520021508137385,0.6062159648648014
بستان,0.5200211604436239,0.5966377258300781
هدوء,0.5200058370828629,0.585641990105311
وضع,0.5199875479394739,0.5813708061521704
برا,0.5199858528195005,0.5801920954025153
حساس,0.5199844936529795,0.6046958565711975
قرض,0.5199775695800781,0.5752007961273193
جرم,0.51997403855677,0.5863770356884709
الهام,0.5199699600537618,0.5808375179767609
النش,0.5199653506278992,0.5682646036148071
لشهر,0.51994788646698,0.6233686804771423
##ميها,0.5199472606182098,0.5723294317722321
##دل,0.5199469354222802,0.5583336699534865
يتي,0.5199400186538696,0.5821933150291443
ليه,0.5199267665545145,0.612376277645429
##تهم,0.5199150797749353,0.5714378563825749
##لب,0.5199131341996016,0.5571729412049423
##آن,0.5199059247970581,0.5814643750588099
بالأن,0.5198997408151627,0.5702382226785024
وتر,0.5198891883095106,0.5910934837801116
ذكري,0.5198606699705124,0.5890180580317974
آت,0.5198532658464768,0.5719346631975735
##هله,0.5198523501555125,0.6065034667650858
##وائم,0.5198407504293654,0.5888006819619073
القطع,0.5198293626308441,0.5806879997253418
##ثرا,0.5198201797902584,0.5803988501429558
بالغ,0.519818464294076,0.5868770983070135
تكت,0.5197880744934082,0.5788663506507874
افاد,0.5197816491127014,0.5837660431861877
جاء,0.5197716426493516,0.5861501853857467
كن,0.5197547015390898,0.5972342491149902
حاتم,0.5197477000100272,0.5535281343119485
تتم,0.5197152892748514,0.5874824871619543
فمع,0.5197148323059082,0.5919222661427089
زي,0.5197070464491844,0.582049964616696
الرأس,0.5197011283258113,0.5884704807909523
بنها,0.5196920682986578,0.6123672723770142
فسي,0.5196861965315682,0.6073116830417088
وبالت,0.5196822285652161,0.5849571228027344
يغضب,0.5196784436702728,0.5597008168697357
فلل,0.5196774777244119,0.5783362178241506
##اعة,0.5196730914441022,0.5847595442425121
أبيه,0.5196469386418661,0.5829238295555115
ساهم,0.5196403198772006,0.5848056740230985
وجن,0.5196298956871033,0.5823403845230738
مقد,0.5196228548884392,0.5764832273125648
##عهم,0.5196194226543108,0.5690681387980779
بحور,0.5196151733398438,0.588818371295929
ضر,0.5196146679867943,0.5776689395630102
غريبا,0.5196084156632423,0.5949349850416183
والمس,0.519582211971283,0.5884946659207344
جالس,0.519570529460907,0.5853024125099182
نقيب,0.5195538302262624,0.5461269418398539
غيرت,0.5195499261220297,0.569867730140686
##اير,0.519535916192191,0.5920992919376918
مفض,0.5195336639881134,0.6059762835502625
##نئ,0.5195283174514771,0.5772488236427307
دارت,0.5195195615291596,0.5859803318977356
لتك,0.5195084884762764,0.5718913376331329
##لمي,0.51950560675727,0.5748126771714952
الضخمة,0.5194982290267944,0.5951212048530579
وأد,0.5194909274578094,0.5902959740743404
##طور,0.5194837590058644,0.6041667858759562
المشتري,0.5194812417030334,0.5942665338516235
##ملت,0.5194613039493561,0.5247825682163239
بشي,0.519459942355752,0.5969670750200748
وأت,0.5194593946984474,0.5786848391624207
##دات,0.5194541391204385,0.5717511036816765
عراقي,0.5194495022296906,0.6051218509674072
##تيبة,0.5194481611251831,0.581605076789856
##قى,0.519444313501158,0.5457986900883336
القمح,0.5194402635097504,0.6010963618755341
وسا,0.5194392002804179,0.5746259353530239
##جان,0.5194378746183295,0.5821690716241535
قرابة,0.5194326142470042,0.5744141737620035
القبي,0.5194247464338938,0.5762969255447388
الوجوه,0.5194062637165189,0.5963643882423639
خا,0.5194059660037359,0.584973073999087
البدر,0.5193903595209122,0.5592732197708554
##تين,0.5193871666745442,0.5852833539247513
الجذب,0.5193842053413391,0.5981972813606262
ضمه,0.5193771421909332,0.5928696095943451
غدا,0.5193717957398538,0.5872538189568588
##صم,0.519367574652036,0.5648563812176387
ترد,0.5193593746576554,0.573372659392846
ناف,0.5193554035254887,0.5890589015824454
ورجل,0.5193546190857887,0.5662656463682652
##رسه,0.5193507174650828,0.5585001565161205
تله,0.5193307027220726,0.5647491812705994
##ياه,0.5193265477816263,0.5937037467956543
ويجوز,0.5193220674991608,0.6160975893338522
##افير,0.5193201452493668,0.5892842411994934
القد,0.5193099882867601,0.5653601143095228
الجلو,0.5193055470784506,0.5632192095120748
عبدك,0.5192887286345164,0.5465782682100931
نسخ,0.5192752579847971,0.5463545024394989
مز,0.5192732917119379,0.5621254513524983
قديمه,0.5192678173383077,0.574606306023068
##قه,0.5192521777417924,0.5490020169152154
الدواء,0.5192451477050781,0.576361083984375
ترت,0.5192249399774215,0.5993384753956514
الحلف,0.5192145357529322,0.5794965823491415
##صرها,0.5192037026087443,0.5962174435456594
##اهي,0.5191934108734131,0.5760957837104798
وبم,0.5191876921388838,0.5871642960442437
##حك,0.5191837400197983,0.5510556995868683
جذ,0.519180837131682,0.5987944106260935
برز,0.5191634446382523,0.5694368562915109
##ولى,0.519131953899677,0.5553641548523536
اللم,0.5191255311171213,0.5747328450282415
##غة,0.5190977066755295,0.5759885355830192
بأننا,0.5190930962562561,0.5970366597175598
فاط,0.5190804203351339,0.5888622767395444
غرب,0.5190787206996571,0.567145699127154
##ؤال,0.5190768837928772,0.580336332321167
غدر,0.5190754410895434,0.5815425637093458
وشباب,0.519066259264946,0.5541330277919769
العو,0.5190642544856439,0.5816433194738168
فاخ,0.519039226429803,0.5602483408791679
##افة,0.5190377787072608,0.5786797188697977
جميعهم,0.5190068483352661,0.5969355702400208
يظلم,0.5189977691454046,0.5744711511275348
##سية,0.5189916640520096,0.582134336233139
هني,0.5189902186393738,0.593667596578598
الدم,0.5189870036229854,0.563679897930564
##وجع,0.5189718239837222,0.5658311446507772
البلاي,0.5189513564109802,0.6025130748748779
هه,0.5189503133296967,0.596823251247406
الحل,0.5189387250778287,0.5616523422474085
##ئل,0.5189241094721688,0.5739932904640833
##يبها,0.5189186334609985,0.5746899313396878
ولت,0.5189132002683786,0.586492277108706
أبي,0.5189123698917951,0.5719639889655574
كنت,0.5189109375526336,0.5625450305872722
لمثل,0.5189028451075921,0.5688792352492993
جس,0.5188910853862763,0.5966473150253296
##ائعه,0.5188756187756857,0.5485105216503143
مت,0.5188640360720456,0.5649060029536486
تهم,0.5188598781824112,0.5771601408720016
##وات,0.5188572247823079,0.5644215712944667
منال,0.5188512802124023,0.5906983812650045
##ابها,0.5188377360502879,0.5852810740470886
حص,0.5188223117927335,0.5907941719271103
##واضع,0.5187934041023254,0.5536934733390808
##هوة,0.5187695622444153,0.5709645226597786
باله,0.5187458944320679,0.5785866951942444
صن,0.5187444133417947,0.6054117786032813
واقت,0.5187275956074396,0.5766339302062988
ينبت,0.5186994671821594,0.5794171392917633
##لتك,0.5186962485313416,0.5873066782951355
يقوم,0.5186892862503345,0.5847904773858877
##حاء,0.51868869860967,0.5913209451569451
نق,0.5186811265018251,0.5756265976362758
##لاك,0.5186792436768027,0.5767422037966111
##قلت,0.5186278032405036,0.5826775282621384
واذكر,0.5185976525147756,0.6058320303757986
وف,0.5185907979806265,0.586576505502065
السموم,0.5185829202334086,0.5946226914723715
فص,0.518579863011837,0.597084348814355
##عاء,0.5185736777881781,0.6012676035364469
شف,0.5185713242916834,0.5804246777579898
##عط,0.5185667620255396,0.5451308672244732
##لند,0.5185624957084656,0.5839803814888
أزهر,0.5185562744736671,0.5852382034063339
يجر,0.5185471918131854,0.6057898080026781
جزا,0.518537163734436,0.6081136465072632
قي,0.5185328416335278,0.5852278937131931
للت,0.5185306270917257,0.5533095399538676
الصبا,0.5185232614167035,0.5764010078273714
##ودة,0.5184935799666813,0.5599437611443656
حيا,0.5184930054978891,0.5818087072534994
سمي,0.5184503354960017,0.5901112862759166
##ابعه,0.5184388160705566,0.5631403923034668
غط,0.5184286266565323,0.580973955988884
##قاء,0.5184230152517557,0.570578807964921
الخصم,0.5184054374694824,0.591949924826622
يجز,0.5183924380689859,0.6064411140978336
متأ,0.5183737716254067,0.5753989745588863
التنا,0.5183736830949783,0.581127816438675
غر,0.5183687671920322,0.5780469698227004
غف,0.5183514008919398,0.5941586717963219
##جلة,0.5183487460017204,0.5836603865027428
بعث,0.5183442851592754,0.583564238301639
للب,0.5183409663538138,0.5449410763879617
ونست,0.5183336734771729,0.6174142956733704
##دهم,0.5183269083499908,0.5529445816170085
ده,0.5183197998752197,0.5829327752192816
تعد,0.5183165903602328,0.5557101993333726
##نان,0.518300937222583,0.5731256258274827
بمش,0.518298531572024,0.5866929342349371
عات,0.5182827288905779,0.5716091605524222
وإس,0.5182759080614362,0.5716370940208435
##كمل,0.5182675123214722,0.57161945104599
ومث,0.5182629525661469,0.5884158164262772
يصح,0.5182349582513174,0.6250254114468893
اللقب,0.518220841884613,0.566870927810669
##زاز,0.5182187358538309,0.5634635289510092
المتأ,0.5181984454393387,0.5753599490438189
##لتم,0.5181904261310896,0.5682526628176371
##حط,0.5181902166869905,0.5635034822755389
والحر,0.5181786795457204,0.566982098420461
كس,0.5181744337081909,0.5780286662280559
##وعي,0.5181522965431213,0.5753027200698853
##اريخ,0.518147999048233,0.5789781898260117
نمو,0.518129309018453,0.6247250239054362
##وبل,0.5181008577346802,0.57003253698349
لاب,0.5180926968653997,0.536998987197876
الرائ,0.5180858597159386,0.5927095661560694
كتر,0.5180844664573669,0.5747170746326447
القرا,0.5180797278881073,0.5911053611951715
##ئيه,0.5180793702602386,0.5919080972671509
##تكم,0.5180422940424511,0.5773603320121765
النق,0.5180173883071313,0.5600910347241622
##ضح,0.5180140107870101,0.56187129120032
اللح,0.5180114306509495,0.5624474853277206
أوف,0.5179903144421785,0.57692616659662
##بيض,0.5179626941680908,0.568594051034827
##ركان,0.5179491639137268,0.6288962364196777
##ند,0.5179418214729854,0.558010794860976
##يرات,0.5179286122322082,0.576522421836853
الكلا,0.5179260949293772,0.5825447897116344
مذ,0.517925445901023,0.5808844546477
كد,0.5179211231677429,0.5738626265007517
الماجد,0.517903245985508,0.5738017335534096
كش,0.5178986903356047,0.5696457034471084
##دي,0.5178958094713599,0.5509469587031242
##كم,0.5178469388745726,0.5708304341882467
##لاقي,0.517843508720398,0.531624972820282
يغادر,0.5178368091583252,0.6125323176383972
تنه,0.5178216328987708,0.5969894986886245
الرج,0.5178205210988115,0.6025801380959953
يته,0.5178166180849075,0.5949577838182449
ودك,0.5178138017654419,0.5595576763153076
ترا,0.5178052776930283,0.5899365769357098
لمي,0.5178020894527435,0.5768135885397593
خبره,0.5178002417087555,0.5739175379276276
##قون,0.5177992555228147,0.5456253344362433
وصح,0.5177568152546883,0.6017195552587509
سد,0.5177546410184157,0.5665522805954281
##كن,0.5177512682717422,0.5878017370043129
احبه,0.5177380641301473,0.5721613963445028
##ليج,0.5177323222160339,0.5615136027336121
القمر,0.517729751765728,0.5693406909704208
لآ,0.5177293340365092,0.5644100586573283
##طف,0.5177188316980997,0.5505155677145178
قرر,0.517709881067276,0.6020339131355286
يان,0.5176993012428284,0.5902007818222046
غا,0.5176742547436765,0.5787600372966967
العلي,0.517672469218572,0.5884535511334738
نغ,0.5176674600909738,0.5796483246719136
ترق,0.5176430371674624,0.5697002952749078
فلم,0.5176353273262461,0.5842690184173813
الحارثي,0.5176330953836441,0.5783964395523071
##مأن,0.5176283717155457,0.5639537870883942
##لف,0.5176278061336941,0.535185146662924
جري,0.5175938904285431,0.601193157227143
صي,0.5175886115720195,0.6011361691259569
نسي,0.5175600126385689,0.6013641133904457
بيوت,0.5175475124585427,0.5790360681081222
##تويت,0.5175428986549377,0.5829725861549377
##لما,0.5175415981899608,0.585670834237879
وعرف,0.517525526881218,0.574632653594017
##وهم,0.5175053396008231,0.5716058408672159
والمث,0.5175034403800964,0.59166419506073
قرط,0.5175027400255203,0.5648752599954605
سائ,0.517502015287226,0.5824267593297091
التق,0.5175018310546875,0.5546421269575755
المقدس,0.5174962282180786,0.6102088689804077
الموا,0.5174950228797065,0.5690471074647374
باذ,0.517490953207016,0.5812029391527176
واق,0.5174819293775057,0.586838562237589
مرا,0.5174780736995649,0.5938964682289317
يسري,0.5174490557267115,0.5817087086347433
يشهد,0.5174408674240112,0.5444706678390503
يده,0.5174395782606942,0.5790874830314091
النك,0.5174309372901916,0.5767673909664154
ونظ,0.5174300223588943,0.610335249453783
مرات,0.517416646083196,0.6036009192466736
##ديم,0.517401784658432,0.5860164761543274
الأصل,0.5173983298815213,0.5814034434465262
##غاء,0.5173863619565964,0.5460184514522552
الحار,0.5173859000205994,0.5688087046146393
أجمل,0.5173826888203621,0.5849313959479332
##احب,0.5173740847544237,0.566977774555033
##زل,0.5173688959206967,0.5632641106251849
يؤ,0.5173616562452581,0.6008090335461829
##طى,0.5173610638488423,0.5562652539123188
##قدم,0.5173570778634813,0.5533846418062845
تلم,0.5173559569650226,0.5704996751414405
اننا,0.5173497796058655,0.5550880432128906
##همات,0.5173264145851135,0.5854213237762451
ء,0.5173176070054372,0.5941889425118764
دلي,0.5173143982887268,0.572935688495636
حفاظا,0.517313559850057,0.5993223388989767
##ؤون,0.5173071324825287,0.5548601789133889
الملح,0.5173021833101908,0.5697291096051534
لائ,0.5173014044761658,0.5707004696130753
##روه,0.5173010428746542,0.5902124047279358
##رضا,0.5172815852695041,0.5704722536934747
##ذات,0.5172742762986351,0.5764048678033492
بأسماء,0.5172473788261414,0.6005550622940063
##ورات,0.5172472596168518,0.5696637034416199
خلي,0.5172408372163773,0.5277145537345306
الهز,0.5172258734703064,0.5689899861812592
ودا,0.5172167132135297,0.5853643075364535
الأولى,0.5172060017402356,0.5543833420826838
المراج,0.5171744972467422,0.6025230238835017
ظالم,0.5171559142029803,0.5786832324836565
##وضوح,0.517143964767456,0.5247185826301575
##ليح,0.5171239376068115,0.5609550476074219
باحد,0.5171155631542206,0.582258015871048
مطمئنا,0.5171146988868713,0.5918140411376953
##اثه,0.5170893669128418,0.5602377653121948
##ورة,0.5170689560472965,0.5789257138967514
##خان,0.5170588016510009,0.5741151332855224
يتد,0.517058253288269,0.5776726206143697
تبت,0.5170523692732272,0.5677634114804475
البه,0.517051096757253,0.5946840325991313
الهن,0.5170270800590515,0.5839882791042328
النهار,0.5170189102490743,0.5960199375947316
سن,0.5170170707362038,0.58057397320157
مهد,0.5170149147510529,0.5446875154972076
محت,0.5170127128561338,0.5613606298963228
##ئهم,0.5170102636019389,0.5742395877838135
قبور,0.5170086920261383,0.5726532340049744
المست,0.5169958268602689,0.5889018620053927
للقر,0.5169904629389445,0.5866662959257761
##ارتها,0.5169866184393564,0.5741983155409495
ونق,0.5169865697622299,0.5801989048719406
سائر,0.5169836304017476,0.5735624177115304
##واره,0.5169718623161316,0.6059463262557984
##دارة,0.5169585347175598,0.5732964873313904
##داة,0.5169355988502502,0.5717176795005798
##وزن,0.5169067599556663,0.5972108028151772
